,id,superficie,fecha,lat,lng,idcomunidad,idprovincia,idmunicipio,municipio,causa,time_ctrl,time_ext,year,month,Provincias,class_per_time,class_per_trimester,geometry,index_right,Y,recursos,Eficiencia,Recursos_ha
72447,2013080026,1.86,2013-02-26,41.532044,1.824248,2,8,162,"HOSTALETS DE PIEROLA, ELS",2,70,220,2013,2,Barcelona,Menos_de_24h,1.0,POINT (1.824248 41.532044),7,0,35,80.64516129032258,18.817204301075268
72448,2013080100,1.99,2013-07-10,41.463829,2.19529,2,8,245,SANTA COLOMA DE GRAMANET,3,111,220,2013,7,Barcelona,Menos_de_24h,3.0,POINT (2.19529 41.463829),7,0,66,54.77386934673367,33.165829145728644
72449,2013080225,1.32,2013-07-24,41.548123,2.14469,2,8,187,SABADELL,3,341,479,2013,7,Barcelona,Menos_de_24h,3.0,POINT (2.14469 41.548123),7,0,67,104.54545454545455,50.75757575757576
72450,2013080231,1.12,2013-08-09,41.698742,2.687262,2,8,284,TORDERA,3,75,240,2013,8,Barcelona,Menos_de_24h,3.0,POINT (2.687262 41.698742),7,0,99,147.32142857142856,88.39285714285714
72451,2013080232,2.67,2013-08-09,41.523242,1.442197,2,8,21,BELLPRAT,3,285,705,2013,8,Barcelona,Menos_de_24h,3.0,POINT (1.442197 41.523242),7,0,129,157.30337078651687,48.31460674157304
72452,2013080237,1.7,2013-08-13,41.689231,2.463191,2,8,259,SANTA MARIA DE PALAUTORDERA,3,292,502,2013,8,Barcelona,Menos_de_24h,3.0,POINT (2.463191 41.689231),7,0,77,123.52941176470588,45.294117647058826
72454,2013080256,1.49,2013-11-02,41.563119,1.866427,2,8,76,ESPARREGUERA,2,162,456,2013,11,Barcelona,Menos_de_24h,4.0,POINT (1.866427 41.563119),7,0,71,197.31543624161074,47.651006711409394
72456,2013080287,16.99,2013-07-24,41.844168,1.678273,2,8,229,SANT MATEU DE BAGES,3,1549,3067,2013,7,Barcelona,Entre_1dia_y_1semana,3.0,POINT (1.678273 41.844168),7,0,260,89.34667451442026,15.303119482048265
75535,2014080079,1.5,2014-03-12,41.53891036,2.00799999,2,8,279,TERRASSA,2,280,475,2014,3,Barcelona,Menos_de_24h,1.0,POINT (2.00799999 41.53891036),7,0,70,130.0,46.666666666666664
75537,2014080151,1.7,2014-03-12,42.08539695,2.08474676,2,8,109,LLUÇÀ,2,45,180,2014,3,Barcelona,Menos_de_24h,1.0,POINT (2.08474676 42.08539695),7,0,12,79.41176470588235,7.0588235294117645
75538,2014080154,1.0,2014-02-20,41.97283458,2.03214431,2,8,151,ORISTÀ,2,120,1320,2014,2,Barcelona,Menos_de_24h,1.0,POINT (2.03214431 41.97283458),7,0,11,1200.0,11.0
75539,2014080183,1.66,2014-12-09,41.31434123,1.7907626,2,8,148,OLIVELLA,3,35,230,2014,12,Barcelona,Menos_de_24h,4.0,POINT (1.7907626 41.31434123),7,0,46,117.46987951807229,27.710843373493976
78784,2015080070,1.7,2015-06-30,41.71516077,2.55785844,2,8,202,SANT CELONI,3,76,85,2015,6,Barcelona,Menos_de_24h,2.0,POINT (2.55785844 41.71516077),7,0,86,5.294117647058823,50.588235294117645
78787,2015080164,6.1,2015-06-06,41.75445373,1.88195049,2,8,213,SANT FRUITÓS DE BAGES,3,144,515,2015,6,Barcelona,Menos_de_24h,2.0,POINT (1.88195049 41.75445373),7,0,186,60.81967213114754,30.491803278688526
78788,2015080173,1.4,2015-05-16,41.45495896,1.74567495,2,8,287,TORRELAVIT,3,293,683,2015,5,Barcelona,Menos_de_24h,2.0,POINT (1.74567495 41.45495896),7,0,93,278.5714285714286,66.42857142857143
78789,2015080177,1.95,2015-06-04,41.52928702,1.8800948,2,8,76,ESPARREGUERA,3,85,115,2015,6,Barcelona,Menos_de_24h,2.0,POINT (1.8800948 41.52928702),7,0,41,15.384615384615385,21.025641025641026
78794,2015080213,4.07,2015-07-03,41.50178353,2.16459033,2,8,125,MONTCADA I REIXAC,2,80,416,2015,7,Barcelona,Menos_de_24h,3.0,POINT (2.16459033 41.50178353),7,0,76,82.55528255528255,18.67321867321867
78795,2015080224,19.77,2015-07-01,41.44189245,2.14848049,2,8,19,BARCELONA,3,278,362,2015,7,Barcelona,Menos_de_24h,3.0,POINT (2.14848049 41.44189245),7,0,120,4.24886191198786,6.0698027314112295
78796,2015080225,1059.4,2015-07-26,41.62909249,1.6648133,2,8,143,ÒDENA,3,3259,6045,2015,7,Barcelona,Entre_1dia_y_1semana,3.0,POINT (1.6648133 41.62909249),7,0,952,2.6297904474230696,0.8986218614309986
734,2001100218,8.0,2001-07-09,42.396605,-6.042697,14,10,103,JARAICEJO,3,40,105,2001,7,Cáceres,Menos_de_24h,3.0,POINT (-6.042697 42.396605),23,0,19,8.125,2.375
24406,2004241945,1.5,2004-11-25,42.681717,-6.593934,17,24,64,CUBILLOS DEL SIL,2,60,100,2004,11,León,Menos_de_24h,4.0,POINT (-6.593934 42.681717),23,0,23,26.666666666666668,15.333333333333334
31499,2005240113,8.81,2005-02-13,42.331011,-6.112768,17,24,66,DESTRIANA,2,75,150,2005,2,León,Menos_de_24h,1.0,POINT (-6.112768 42.331011),23,0,3,8.51305334846765,0.340522133938706
31541,2005240174,1.62,2005-02-28,42.586795,-6.47082,17,24,49,CASTROPODAME,4,58,85,2005,2,León,Menos_de_24h,1.0,POINT (-6.47082 42.586795),23,1,2,16.666666666666664,1.2345679012345678
31565,2005240215,3.0,2005-03-05,42.36637,-6.207068,17,24,91,LUYEGO,4,90,180,2005,3,León,Menos_de_24h,1.0,POINT (-6.207068 42.36637),23,1,14,30.0,4.666666666666667
31566,2005240216,1.7,2005-03-05,42.581369,-6.420185,17,24,49,CASTROPODAME,2,91,217,2005,3,León,Menos_de_24h,1.0,POINT (-6.420185 42.581369),23,0,5,74.11764705882354,2.9411764705882355
31567,2005240219,3.4,2005-03-06,42.622529,-6.384106,17,24,14,BEMBIBRE,4,63,93,2005,3,León,Menos_de_24h,1.0,POINT (-6.384106 42.622529),23,1,7,8.823529411764707,2.058823529411765
31573,2005240230,1.5,2005-03-08,42.574472,-6.432173,17,24,49,CASTROPODAME,4,64,214,2005,3,León,Menos_de_24h,1.0,POINT (-6.432173 42.574472),23,1,16,100.0,10.666666666666666
31577,2005240237,5.0,2005-03-09,42.686396,-6.830695,17,24,209,VILLAFRANCA DEL BIERZO,4,123,134,2005,3,León,Menos_de_24h,1.0,POINT (-6.830695 42.686396),23,1,18,2.2,3.6
31608,2005240281,4.0,2005-03-13,42.203873,-6.245466,17,24,47,CASTROCONTRIGO,4,33,130,2005,3,León,Menos_de_24h,1.0,POINT (-6.245466 42.203873),23,1,13,24.25,3.25
31623,2005240299,2.0,2005-03-14,42.385943,-6.082263,17,24,182,VALDERREY,2,46,139,2005,3,León,Menos_de_24h,1.0,POINT (-6.082263 42.385943),23,0,3,46.5,1.5
31646,2005240337,80.6,2005-03-18,42.672813,-6.207314,17,24,83,IGUEÑA,4,335,365,2005,3,León,Menos_de_24h,1.0,POINT (-6.207314 42.672813),23,1,29,0.37220843672456577,0.3598014888337469
31647,2005240338,4.44,2005-03-18,42.61772,-6.359353,17,24,71,FOLGOSO DE LA RIBERA,4,78,115,2005,3,León,Menos_de_24h,1.0,POINT (-6.359353 42.61772),23,1,1,8.333333333333332,0.2252252252252252
31671,2005240374,1.0,2005-04-11,42.622968,-6.361257,17,24,71,FOLGOSO DE LA RIBERA,4,51,72,2005,4,León,Menos_de_24h,2.0,POINT (-6.361257 42.622968),23,1,6,21.0,6.0
31675,2005240381,1.04,2005-04-28,42.600757,-5.874897,17,24,39,CARRIZO,2,90,96,2005,4,León,Menos_de_24h,2.0,POINT (-5.874897 42.600757),23,0,5,5.769230769230769,4.8076923076923075
31691,2005240399,2.6,2005-05-09,42.7403,-5.975392,17,24,184,VALDESAMARIO,1,120,240,2005,5,León,Menos_de_24h,2.0,POINT (-5.975392 42.7403),23,0,27,46.15384615384615,10.384615384615385
31692,2005240401,5.0,2005-05-18,42.182646,-6.205597,17,24,47,CASTROCONTRIGO,2,110,285,2005,5,León,Menos_de_24h,2.0,POINT (-6.205597 42.182646),23,0,31,35.0,6.2
31695,2005240407,12.0,2005-05-26,42.299137,-5.535375,17,24,188,VALENCIA DE DON JUAN,4,165,255,2005,5,León,Menos_de_24h,2.0,POINT (-5.535375 42.299137),23,1,16,7.5,1.3333333333333333
31717,2005240436,2.3,2005-06-01,42.316589,-5.936332,17,24,154,STA ELENA DE JAMUZ,4,96,139,2005,6,León,Menos_de_24h,2.0,POINT (-5.936332 42.316589),23,1,4,18.695652173913047,1.7391304347826089
31723,2005240444,1.43,2005-06-04,42.606666,-5.812842,17,24,92,LLAMAS DE LA RIBERA,4,41,51,2005,6,León,Menos_de_24h,2.0,POINT (-5.812842 42.606666),23,1,2,6.993006993006993,1.3986013986013988
31740,2005240470,5.3,2005-06-08,42.609763,-5.810653,17,24,92,LLAMAS DE LA RIBERA,4,234,244,2005,6,León,Menos_de_24h,2.0,POINT (-5.810653 42.609763),23,1,13,1.8867924528301887,2.452830188679245
31745,2005240480,41.0,2005-06-10,42.549304,-6.248256,17,24,23,BRAZUELO,1,430,1780,2005,6,León,Entre_1dia_y_1semana,2.0,POINT (-6.248256 42.549304),23,0,30,32.926829268292686,0.7317073170731707
31746,2005240481,21.63,2005-06-10,42.576109,-6.071252,17,24,93,MAGAZ DE CEPEDA,1,370,445,2005,6,León,Menos_de_24h,2.0,POINT (-6.071252 42.576109),23,0,17,3.4674063800277395,0.7859454461396209
31750,2005240489,1.0,2005-06-10,42.626208,-7.044806,17,24,11,BARJAS,1,241,275,2005,6,León,Menos_de_24h,2.0,POINT (-7.044806 42.626208),23,0,13,34.0,13.0
31753,2005240497,1.5,2005-06-12,42.541044,-6.806626,17,24,206,TORAL DE LOS VADOS,2,261,274,2005,6,León,Menos_de_24h,2.0,POINT (-6.806626 42.541044),23,0,2,8.666666666666666,1.3333333333333333
31759,2005240520,7.03,2005-06-20,42.669812,-5.901033,17,24,92,LLAMAS DE LA RIBERA,1,188,257,2005,6,León,Menos_de_24h,2.0,POINT (-5.901033 42.669812),23,0,12,9.815078236130867,1.7069701280227596
31762,2005240524,72.0,2005-06-22,42.647148,-5.894965,17,24,92,LLAMAS DE LA RIBERA,1,1065,1095,2005,6,León,Menos_de_24h,2.0,POINT (-5.894965 42.647148),23,0,12,0.4166666666666667,0.16666666666666666
31766,2005240531,88.0,2005-06-22,42.582167,-6.24993,17,24,210,VILLAGATON,1,1375,1435,2005,6,León,Menos_de_24h,2.0,POINT (-6.24993 42.582167),23,0,27,0.6818181818181818,0.3068181818181818
31772,2005240539,58.05,2005-06-23,42.670303,-5.879457,17,24,92,LLAMAS DE LA RIBERA,1,1495,1530,2005,6,León,Entre_1dia_y_1semana,2.0,POINT (-5.879457 42.670303),23,0,12,0.6029285099052542,0.20671834625323
31783,2005240565,1.0,2005-07-09,42.879394,-6.628919,17,24,112,PERANZANES,6,180,223,2005,7,León,Menos_de_24h,3.0,POINT (-6.628919 42.879394),23,0,1,43.0,1.0
31799,2005240591,2.56,2005-07-13,42.781097,-6.772254,17,24,196,VEGA DE ESPINAREDA,1,119,145,2005,7,León,Menos_de_24h,3.0,POINT (-6.772254 42.781097),23,0,12,10.15625,4.6875
31801,2005240593,1.37,2005-07-14,42.897515,-6.73556,17,24,112,PERANZANES,4,230,290,2005,7,León,Menos_de_24h,3.0,POINT (-6.73556 42.897515),23,1,11,43.7956204379562,8.02919708029197
31805,2005240602,2.9,2005-07-16,42.663785,-5.797726,17,24,14,BEMBIBRE,4,165,570,2005,7,León,Menos_de_24h,3.0,POINT (-5.797726 42.663785),23,1,20,139.6551724137931,6.8965517241379315
31813,2005240618,11.86,2005-07-18,42.665461,-6.810496,17,24,209,VILLAFRANCA DEL BIERZO,4,374,634,2005,7,León,Menos_de_24h,3.0,POINT (-6.810496 42.665461),23,1,4,21.922428330522767,0.3372681281618887
31835,2005240655,11.0,2005-07-28,43.096838,-5.144221,17,24,25,BURON,4,173,1298,2005,7,León,Menos_de_24h,3.0,POINT (-5.144221 43.096838),23,1,30,102.27272727272727,2.727272727272727
31841,2005240666,1.5,2005-08-03,42.707728,-6.428831,17,24,102,NOCEDA DEL BIERZO,4,142,642,2005,8,León,Menos_de_24h,3.0,POINT (-6.428831 42.707728),23,1,22,333.3333333333333,14.666666666666666
31845,2005240670,3.06,2005-08-05,42.591188,-6.378484,17,24,170,TORRE DEL BIERZO,4,57,852,2005,8,León,Menos_de_24h,3.0,POINT (-6.378484 42.591188),23,1,23,259.80392156862746,7.516339869281046
31853,2005240682,2.42,2005-08-08,42.466113,-4.896576,17,24,51,CEA,3,398,1364,2005,8,León,Menos_de_24h,3.0,POINT (-4.896576 42.466113),23,0,82,399.1735537190083,33.88429752066116
31903,2005240760,10.18,2005-08-30,42.585928,-6.375202,17,24,170,TORRE DEL BIERZO,4,268,510,2005,8,León,Menos_de_24h,3.0,POINT (-6.375202 42.585928),23,1,12,23.772102161100197,1.1787819253438114
31910,2005240767,5.0,2005-09-01,42.682535,-6.823635,17,24,209,VILLAFRANCA DEL BIERZO,4,267,298,2005,9,León,Menos_de_24h,3.0,POINT (-6.823635 42.682535),23,1,19,6.2,3.8
31943,2005240813,7.25,2005-09-17,42.73929,-6.722565,17,24,196,VEGA DE ESPINAREDA,2,164,242,2005,9,León,Menos_de_24h,3.0,POINT (-6.722565 42.73929),23,0,21,10.758620689655173,2.896551724137931
31946,2005240818,1.0,2005-09-18,42.55904,-5.906927,17,24,173,TURCIA,2,40,70,2005,9,León,Menos_de_24h,3.0,POINT (-5.906927 42.55904),23,0,3,30.0,3.0
39947,2006240068,36.0,2006-02-11,42.798715,-6.103317,17,24,132,RIELLO,4,1140,1380,2006,2,León,Menos_de_24h,1.0,POINT (-6.103317 42.798715),23,1,5,6.666666666666667,0.1388888888888889
39984,2006240116,1.65,2006-03-15,42.323274,-6.146845,17,24,44,CASTRILLO DE LA VALDUERNA,2,80,95,2006,3,León,Menos_de_24h,1.0,POINT (-6.146845 42.323274),23,0,2,9.090909090909092,1.2121212121212122
39985,2006240117,1.0,2006-03-15,42.631542,-6.585726,17,24,64,CUBILLOS DEL SIL,4,70,90,2006,3,León,Menos_de_24h,1.0,POINT (-6.585726 42.631542),23,1,8,20.0,8.0
40004,2006240148,2.06,2006-04-24,42.579117,-6.436132,17,24,49,CASTROPODAME,4,141,169,2006,4,León,Menos_de_24h,2.0,POINT (-6.436132 42.579117),23,1,7,13.592233009708737,3.3980582524271843
40046,2006240210,9.9,2006-05-28,42.343747,-5.914156,17,24,166,SOTO DE LA VEGA,4,125,150,2006,5,León,Menos_de_24h,2.0,POINT (-5.914156 42.343747),23,1,15,2.525252525252525,1.5151515151515151
40053,2006240220,12.6,2006-05-29,42.656373,-5.828149,17,24,92,LLAMAS DE LA RIBERA,4,84,111,2006,5,León,Menos_de_24h,2.0,POINT (-5.828149 42.656373),23,1,34,2.142857142857143,2.6984126984126986
40056,2006240224,6.42,2006-05-29,42.589404,-5.826007,17,24,39,CARRIZO,4,70,155,2006,5,León,Menos_de_24h,2.0,POINT (-5.826007 42.589404),23,1,64,13.2398753894081,9.968847352024921
40057,2006240226,3.0,2006-05-30,42.67885,-6.805373,17,24,209,VILLAFRANCA DEL BIERZO,2,128,310,2006,5,León,Menos_de_24h,2.0,POINT (-6.805373 42.67885),23,0,11,60.666666666666664,3.6666666666666665
40078,2006240260,1.0,2006-06-04,42.837295,-6.634502,17,24,112,PERANZANES,4,63,106,2006,6,León,Menos_de_24h,2.0,POINT (-6.634502 42.837295),23,1,11,43.0,11.0
40125,2006240366,1.5,2006-07-17,42.149171,-5.981809,17,24,46,CASTROCALBON,1,77,152,2006,7,León,Menos_de_24h,3.0,POINT (-5.981809 42.149171),23,0,2,50.0,1.3333333333333333
40147,2006240398,15.0,2006-08-14,42.636837,-6.835551,17,24,171,TRABADELO,4,1310,1383,2006,8,León,Menos_de_24h,3.0,POINT (-6.835551 42.636837),23,1,22,4.866666666666666,1.4666666666666666
40148,2006240400,4.13,2006-08-15,42.346463,-6.085002,17,24,66,DESTRIANA,4,36,251,2006,8,León,Menos_de_24h,3.0,POINT (-6.085002 42.346463),23,1,42,52.05811138014528,10.169491525423728
40169,2006240433,4.49,2006-09-07,42.925573,-5.592149,17,24,37,CARMENES,1,185,1536,2006,9,León,Entre_1dia_y_1semana,3.0,POINT (-5.592149 42.925573),23,0,26,300.89086859688194,5.79064587973274
40170,2006240434,24.0,2006-09-07,42.218407,-6.268773,17,24,47,CASTROCONTRIGO,1,353,3322,2006,9,León,Entre_1dia_y_1semana,3.0,POINT (-6.268773 42.218407),23,0,39,123.70833333333333,1.625
40172,2006240437,1.0,2006-09-07,42.979589,-6.048305,17,24,145,S EMILIANO,1,117,271,2006,9,León,Menos_de_24h,3.0,POINT (-6.048305 42.979589),23,0,10,154.0,10.0
40175,2006240444,1.0,2006-09-07,42.153104,-6.215042,17,24,47,CASTROCONTRIGO,1,52,1402,2006,9,León,Menos_de_24h,3.0,POINT (-6.215042 42.153104),23,0,19,1350.0,19.0
40177,2006240446,2.32,2006-09-07,42.496202,-6.181046,17,24,23,BRAZUELO,1,131,286,2006,9,León,Menos_de_24h,3.0,POINT (-6.181046 42.496202),23,0,30,66.8103448275862,12.931034482758621
40184,2006240455,7.0,2006-09-08,42.965505,-6.221156,17,24,29,CABRILLANES,1,111,168,2006,9,León,Menos_de_24h,3.0,POINT (-6.221156 42.965505),23,0,29,8.142857142857142,4.142857142857143
40193,2006240468,11.5,2006-09-10,42.475502,-6.119437,17,24,8,ASTORGA,1,300,1440,2006,9,León,Menos_de_24h,3.0,POINT (-6.119437 42.475502),23,0,38,99.1304347826087,3.3043478260869565
44614,2007240027,1.5,2007-03-13,42.134492,-5.598472,17,24,54,CIMANES DE LA VEGA,2,90,120,2007,3,León,Menos_de_24h,1.0,POINT (-5.598472 42.134492),23,0,5,20.0,3.3333333333333335
44620,2007240037,1.0,2007-03-18,42.170637,-5.594625,17,24,211,VILLAMANDOS,2,120,151,2007,3,León,Menos_de_24h,1.0,POINT (-5.594625 42.170637),23,0,3,31.0,3.0
44622,2007240039,1.5,2007-03-25,42.682028,-6.826411,17,24,209,VILLAFRANCA DEL BIERZO,4,41,71,2007,3,León,Menos_de_24h,1.0,POINT (-6.826411 42.682028),23,1,7,20.0,4.666666666666667
44624,2007240050,22.47,2007-04-14,42.723125,-6.424343,17,24,102,NOCEDA DEL BIERZO,2,138,326,2007,4,León,Menos_de_24h,2.0,POINT (-6.424343 42.723125),23,0,25,8.366711170449488,1.1125945705384959
44625,2007240051,1.11,2007-04-14,42.683115,-6.834032,17,24,112,PERANZANES,4,129,145,2007,4,León,Menos_de_24h,2.0,POINT (-6.834032 42.683115),23,1,7,14.414414414414413,6.306306306306306
44632,2007240067,4.3,2007-05-07,42.835677,-6.630712,17,24,112,PERANZANES,4,120,170,2007,5,León,Menos_de_24h,2.0,POINT (-6.630712 42.835677),23,1,10,11.627906976744187,2.3255813953488373
44635,2007240071,8.0,2007-05-09,42.685734,-6.811969,17,24,209,VILLAFRANCA DEL BIERZO,2,145,235,2007,5,León,Menos_de_24h,2.0,POINT (-6.811969 42.685734),23,0,13,11.25,1.625
44639,2007240080,1.5,2007-05-18,42.747882,-6.067448,17,24,184,VALDESAMARIO,1,130,160,2007,5,León,Menos_de_24h,2.0,POINT (-6.067448 42.747882),23,0,8,20.0,5.333333333333333
44640,2007240081,9.0,2007-05-18,42.731337,-6.072311,17,24,184,VALDESAMARIO,1,240,250,2007,5,León,Menos_de_24h,2.0,POINT (-6.072311 42.731337),23,0,8,1.1111111111111112,0.8888888888888888
44641,2007240082,3.0,2007-05-18,42.731617,-6.116565,17,24,184,VALDESAMARIO,1,190,250,2007,5,León,Menos_de_24h,2.0,POINT (-6.116565 42.731617),23,0,8,20.0,2.6666666666666665
44645,2007240102,9.61,2007-07-24,42.411061,-5.134735,17,24,18,BERCIANOS DEL REAL CAMINO,4,125,356,2007,7,León,Menos_de_24h,3.0,POINT (-5.134735 42.411061),23,1,32,24.037460978147763,3.329864724245578
44646,2007240103,1.44,2007-07-26,42.192888,-6.213778,17,24,47,CASTROCONTRIGO,2,35,174,2007,7,León,Menos_de_24h,3.0,POINT (-6.213778 42.192888),23,0,22,96.52777777777779,15.277777777777779
44650,2007240118,1.0,2007-08-05,42.254092,-5.592154,17,24,168,TORAL DE LOS GUZMANES,2,54,55,2007,8,León,Menos_de_24h,3.0,POINT (-5.592154 42.254092),23,0,1,1.0,1.0
44653,2007240124,4.0,2007-08-11,42.49278,-6.617406,17,24,115,PONFERRADA,1,92,168,2007,8,León,Menos_de_24h,3.0,POINT (-6.617406 42.49278),23,0,32,19.0,8.0
44654,2007240125,1.0,2007-08-11,42.508101,-6.579748,17,24,115,PONFERRADA,1,56,92,2007,8,León,Menos_de_24h,3.0,POINT (-6.579748 42.508101),23,0,9,36.0,9.0
44656,2007240129,1.5,2007-08-11,42.797338,-6.132116,17,24,101,MURIAS DE PAREDES,1,120,245,2007,8,León,Menos_de_24h,3.0,POINT (-6.132116 42.797338),23,0,21,83.33333333333333,14.0
44657,2007240130,1.0,2007-08-11,42.638089,-6.466185,17,24,14,BEMBIBRE,1,118,179,2007,8,León,Menos_de_24h,3.0,POINT (-6.466185 42.638089),23,0,20,61.0,20.0
44658,2007240138,7.5,2007-08-13,43.234916,-4.903296,17,24,116,POSADA DE VALDEON,1,4630,7230,2007,8,León,Entre_1dia_y_1semana,3.0,POINT (-4.903296 43.234916),23,0,21,346.6666666666667,2.8
44666,2007240157,1.12,2007-08-31,42.281635,-5.964515,17,24,154,STA ELENA DE JAMUZ,4,64,89,2007,8,León,Menos_de_24h,3.0,POINT (-5.964515 42.281635),23,1,22,22.32142857142857,19.642857142857142
44681,2007240186,6.0,2007-09-14,42.899671,-5.782116,17,24,114,POLA DE GORDON LA,6,135,480,2007,9,León,Menos_de_24h,3.0,POINT (-5.782116 42.899671),23,0,24,57.5,4.0
44682,2007240188,1.0,2007-09-13,42.909567,-5.253025,17,24,21,BOÑAR,1,118,307,2007,9,León,Menos_de_24h,3.0,POINT (-5.253025 42.909567),23,0,13,189.0,13.0
44683,2007240189,1.2,2007-09-13,42.710712,-6.193186,17,24,83,IGUEÑA,1,131,1340,2007,9,León,Menos_de_24h,3.0,POINT (-6.193186 42.710712),23,0,12,1007.5,10.0
44684,2007240190,1.0,2007-09-13,42.70892,-6.227525,17,24,83,IGUEÑA,1,71,1399,2007,9,León,Menos_de_24h,3.0,POINT (-6.227525 42.70892),23,0,22,1328.0,22.0
44701,2007240221,1.0,2007-09-24,42.824164,-5.572174,17,24,134,ROBLA LA,2,87,265,2007,9,León,Menos_de_24h,3.0,POINT (-5.572174 42.824164),23,0,12,178.0,12.0
44702,2007240224,8.32,2007-09-26,42.527652,-6.85224,17,24,165,SOBRADO,2,141,462,2007,9,León,Menos_de_24h,3.0,POINT (-6.85224 42.527652),23,0,50,38.58173076923077,6.009615384615384
44729,2007240260,90.0,2007-11-04,42.350587,-6.695128,17,24,16,BENUZA,4,2760,2910,2007,11,León,Entre_1dia_y_1semana,4.0,POINT (-6.695128 42.350587),23,1,33,1.6666666666666667,0.36666666666666664
44738,2007240271,2.0,2007-11-04,42.356677,-6.685797,17,24,16,BENUZA,4,1110,1170,2007,11,León,Menos_de_24h,4.0,POINT (-6.685797 42.356677),23,1,2,30.0,1.0
44750,2007240284,5.71,2007-11-09,42.641522,-6.39282,17,24,71,FOLGOSO DE LA RIBERA,2,240,265,2007,11,León,Menos_de_24h,4.0,POINT (-6.39282 42.641522),23,0,12,4.378283712784588,2.1015761821366024
44751,2007240285,105.92,2007-11-09,42.901477,-6.680319,17,24,112,PERANZANES,4,1314,5924,2007,11,León,Entre_1dia_y_1semana,4.0,POINT (-6.680319 42.901477),23,1,43,43.52341389728097,0.4059667673716012
44757,2007240292,12.8,2007-11-11,42.879251,-5.965562,17,24,164,SENA DE LUNA,4,1875,1905,2007,11,León,Entre_1dia_y_1semana,4.0,POINT (-5.965562 42.879251),23,1,5,2.34375,0.390625
44779,2007240322,32.0,2007-11-16,42.746893,-5.822111,17,24,158,STA MARIA DE ORDAS,4,310,385,2007,11,León,Menos_de_24h,4.0,POINT (-5.822111 42.746893),23,1,12,2.34375,0.375
44782,2007240325,5.82,2007-11-16,42.827768,-6.626872,17,24,112,PERANZANES,4,127,155,2007,11,León,Menos_de_24h,4.0,POINT (-6.626872 42.827768),23,1,9,4.810996563573883,1.5463917525773194
44805,2007240354,9.5,2007-11-25,42.342149,-6.104866,17,24,66,DESTRIANA,4,218,251,2007,11,León,Menos_de_24h,4.0,POINT (-6.104866 42.342149),23,1,5,3.473684210526316,0.5263157894736842
44807,2007240356,35.5,2007-11-18,42.750638,-5.812274,17,24,158,STA MARIA DE ORDAS,6,345,490,2007,11,León,Menos_de_24h,4.0,POINT (-5.812274 42.750638),23,0,21,4.084507042253521,0.5915492957746479
47994,2008240008,5.0,2008-01-22,42.655017,-6.82613,17,24,171,TRABADELO,4,122,170,2008,1,León,Menos_de_24h,,POINT (-6.82613 42.655017),23,1,11,9.6,2.2
48000,2008240017,8.5,2008-01-24,42.642064,-6.129552,17,24,210,VILLAGATON,4,195,210,2008,1,León,Menos_de_24h,,POINT (-6.129552 42.642064),23,1,1,1.7647058823529411,0.11764705882352941
48043,2008240065,42.32,2008-01-30,42.860395,-6.639432,17,24,112,PERANZANES,4,166,316,2008,1,León,Menos_de_24h,,POINT (-6.639432 42.860395),23,1,7,3.544423440453686,0.16540642722117202
48047,2008240069,9.6,2008-01-30,42.616369,-6.091958,17,24,93,MAGAZ DE CEPEDA,4,180,240,2008,1,León,Menos_de_24h,,POINT (-6.091958 42.616369),23,1,14,6.25,1.4583333333333335
48049,2008240072,2.4,2008-01-30,42.639668,-6.215988,17,24,210,VILLAGATON,4,90,120,2008,1,León,Menos_de_24h,,POINT (-6.215988 42.639668),23,1,17,12.5,7.083333333333334
48078,2008240105,48.0,2008-02-10,42.987028,-5.375748,17,24,177,VALDELUGUEROS,4,295,475,2008,2,León,Menos_de_24h,1.0,POINT (-5.375748 42.987028),23,1,13,3.75,0.2708333333333333
48082,2008240110,1.77,2008-04-27,42.582841,-6.217254,17,24,210,VILLAGATON,4,86,115,2008,4,León,Menos_de_24h,2.0,POINT (-6.217254 42.582841),23,1,3,16.384180790960453,1.694915254237288
48087,2008240115,2.77,2008-02-12,42.893834,-5.214352,17,24,21,BOÑAR,2,58,253,2008,2,León,Menos_de_24h,1.0,POINT (-5.214352 42.893834),23,0,21,70.3971119133574,7.581227436823105
